momentID,activity,moment,counterparty,price,dateGMT
20036682,Bought,Giannis Antetokounmpo · MIL · Dunk · 10/27/2021 · Base Set · Series 3 · #16878,0xb14ff162625b36ed (killerwhale),3,2022-04-14T18:11:03.000Z
13170416,Delisted,Joe Ingles · UTA · 3 Pointer · 1/23/2021 · Base Set · Series 2 · #35876,,,2022-04-14T18:17:58.000Z
13344397,Delisted,Dejounte Murray · SAS · Dunk · 3/31/2021 · Hustle and Show · Series 2 · #11857,,,2022-04-14T18:20:20.000Z
13344397,Listed,Dejounte Murray · SAS · Dunk · 3/31/2021 · Hustle and Show · Series 2 · #11857,,8,2022-04-14T18:22:06.000Z
35684579,Pack,Thomas Bryant · WAS · Dunk · 2/10/2022 · Base Set · Series 3 · #4592,,,2022-04-14T19:12:55.000Z
33473635,Pack,Steven Adams · MEM · Assist · 12/19/2021 · Base Set · Series 3 · #51806,,,2022-04-14T19:12:55.000Z
33499292,Pack,Max Strus · MIA · Dunk · 12/11/2021 · Base Set · Series 3 · #36463,,,2022-04-14T19:12:55.000Z
35768256,Pack,Dwight Powell · DAL · Dunk · 3/11/2022 · Metallic Gold LE · Series 3 · #403,,,2022-04-14T19:12:55.000Z
35676812,Pack,Norman Powell · LAC · Layup · 2/10/2022 · Base Set · Series 3 · #22950,,,2022-04-14T19:12:55.000Z
34701428,Pack,Chuma Okeke · ORL · Block · 1/28/2022 · Base Set · Series 3 · #26133,,,2022-04-14T19:12:55.000Z
35684579,Listed,Thomas Bryant · WAS · Dunk · 2/10/2022 · Base Set · Series 3 · #4592,,2,2022-04-14T19:20:38.000Z
34701428,Traded In,Chuma Okeke · ORL · Block · 1/28/2022 · Base Set · Series 3 · #26133,0xfa57101aa0d55954 (TheLockerRoom),,2022-04-14T19:21:23.000Z
33499292,Listed,Max Strus · MIA · Dunk · 12/11/2021 · Base Set · Series 3 · #36463,,2,2022-04-14T19:21:44.000Z
14071949,Listed,Jaren Jackson Jr. · MEM · Dunk · 4/21/2021 · Base Set · Series 2 · #25505,,3,2022-04-14T19:22:16.000Z
16192229,Listed,Norman Powell · POR · Dunk · 5/10/2021 · Base Set · Series 2 · #37537,,2,2022-04-14T19:23:55.000Z
13344397,Sold,Dejounte Murray · SAS · Dunk · 3/31/2021 · Hustle and Show · Series 2 · #11857,0x7b0b488c8c600f61 (ThatDudeYaDigg),8,2022-04-14T19:24:03.000Z
34733193,Delisted,Chuma Okeke · ORL · Block · 1/28/2022 · Base Set · Series 3 · #43148,,,2022-04-14T19:26:53.000Z
34909358,Delisted,Ben McLemore · POR · 3 Pointer · 1/10/2022 · Base Set · Series 3 · #13188,,,2022-04-14T19:26:56.000Z
34733193,Traded In,Chuma Okeke · ORL · Block · 1/28/2022 · Base Set · Series 3 · #43148,0xfa57101aa0d55954 (TheLockerRoom),,2022-04-14T19:27:52.000Z
34909358,Traded In,Ben McLemore · POR · 3 Pointer · 1/10/2022 · Base Set · Series 3 · #13188,0xfa57101aa0d55954 (TheLockerRoom),,2022-04-14T19:27:55.000Z
16192229,Sold,Norman Powell · POR · Dunk · 5/10/2021 · Base Set · Series 2 · #37537,0x6042057cf4fc6bdf (basketball_jones_72),2,2022-04-14T19:29:09.000Z
12513972,Listed,Bogdan Bogdanović · ATL · Layup · 1/2/2021 · Base Set · Series 2 · #39459,,3,2022-04-14T23:02:11.000Z
35684579,Sold,Thomas Bryant · WAS · Dunk · 2/10/2022 · Base Set · Series 3 · #4592,0x00da04d9a9c5d226 (lauphy),2,2022-04-14T23:03:36.000Z
12451160,Listed,Josh Hart · NOP · Dunk · 2/1/2021 · Base Set · Series 2 · #36647,,2,2022-04-14T23:11:03.000Z
12451160,Sold,Josh Hart · NOP · Dunk · 2/1/2021 · Base Set · Series 2 · #36647,0x62345e4874518c63 (that_limes7091),2,2022-04-14T23:13:10.000Z
13828424,Listed,Kevin Porter Jr. · HOU · 3 Pointer · 4/29/2021 · Base Set · Series 2 · #33980,,2,2022-04-14T23:14:52.000Z
6200431,Listed,Landry Shamet · BKN · 3 Pointer · 1/29/2021 · Base Set · Series 2 · #33097,,2,2022-04-14T23:19:57.000Z
5502641,Listed,Mason Plumlee · DET · Dunk · 1/18/2021 · Base Set · Series 2 · #32278,,2,2022-04-14T23:33:44.000Z
20214266,Sold,Karl-Anthony Towns · MIN · Dunk · 10/20/2021 · Base Set · Series 3 · #29587,0x2c43519183fcc9d5 (tybird),2,2022-04-14T23:34:21.000Z
11115823,Listed,Marcus Morris Sr. · LAC · 3 Pointer · 1/31/2021 · Base Set · Series 2 · #31283,,2,2022-04-14T23:35:20.000Z
6682709,Listed,Justin Holiday · IND · Steal · 1/24/2021 · Base Set · Series 2 · #24375,,2,2022-04-14T23:36:31.000Z
11115823,Sold,Marcus Morris Sr. · LAC · 3 Pointer · 1/31/2021 · Base Set · Series 2 · #31283,0x21b4ba5507537dc8 (sam_c),2,2022-04-14T23:37:38.000Z
7884458,Listed,Ivica Zubac · LAC · Dunk · 1/10/2021 · Base Set · Series 2 · #24447,,2,2022-04-14T23:38:36.000Z
6200431,Sold,Landry Shamet · BKN · 3 Pointer · 1/29/2021 · Base Set · Series 2 · #33097,0x4a8c494e4e1209f9 (Moche),2,2022-04-14T23:38:54.000Z
7884458,Sold,Ivica Zubac · LAC · Dunk · 1/10/2021 · Base Set · Series 2 · #24447,0x21b4ba5507537dc8 (sam_c),2,2022-04-14T23:40:55.000Z
5502641,Sold,Mason Plumlee · DET · Dunk · 1/18/2021 · Base Set · Series 2 · #32278,0x34504240892e3d56 (MAGiCJORDiN),2,2022-04-14T23:40:59.000Z
6682709,Sold,Justin Holiday · IND · Steal · 1/24/2021 · Base Set · Series 2 · #24375,0xbf3286046c76cf86 (wildrick),2,2022-04-14T23:42:13.000Z
13828424,Sold,Kevin Porter Jr. · HOU · 3 Pointer · 4/29/2021 · Base Set · Series 2 · #33980,0xa9c181da40ace0d5 (dezex),2,2022-04-14T23:53:44.000Z
35768256,Listed,Dwight Powell · DAL · Dunk · 3/11/2022 · Metallic Gold LE · Series 3 · #403,,99,2022-04-15T05:16:43.000Z
33499292,Delisted,Max Strus · MIA · Dunk · 12/11/2021 · Base Set · Series 3 · #36463,,,2022-04-15T05:52:29.000Z
33499292,Traded In,Max Strus · MIA · Dunk · 12/11/2021 · Base Set · Series 3 · #36463,0xfa57101aa0d55954 (TheLockerRoom),,2022-04-15T05:53:35.000Z
21915303,Pack,Reggie Jackson · LAC · Layup · 11/3/2021 · Base Set · Series 3 · #29348,,,2022-04-15T05:55:56.000Z
24621090,Pack,Danilo Gallinari · ATL · 3 Pointer · 11/6/2021 · Base Set · Series 3 · #28667,,,2022-04-15T05:55:56.000Z
22251760,Pack,Anfernee Simons · POR · Handles · 11/1/2021 · Base Set · Series 3 · #18680,,,2022-04-15T05:55:56.000Z
22251760,Listed,Anfernee Simons · POR · Handles · 11/1/2021 · Base Set · Series 3 · #18680,,2,2022-04-15T05:57:55.000Z
35768256,Delisted,Dwight Powell · DAL · Dunk · 3/11/2022 · Metallic Gold LE · Series 3 · #403,,,2022-04-15T06:21:52.000Z
35768256,Listed,Dwight Powell · DAL · Dunk · 3/11/2022 · Metallic Gold LE · Series 3 · #403,,94,2022-04-15T06:24:58.000Z
35768256,Sold,Dwight Powell · DAL · Dunk · 3/11/2022 · Metallic Gold LE · Series 3 · #403,0xbea1e825354236e7 (Tony_Peanuts),94,2022-04-15T06:28:33.000Z
21626077,Listed,Bol Bol · DEN · Steal · 10/29/2021 · Base Set · Series 3 · #12622,,2,2022-04-15T19:33:04.000Z
3222733,Listed,Paul George · LAC · Dunk · 1/17/2021 · Base Set · Series 2 · #9387,,4,2022-04-15T19:56:52.000Z
6981295,Bought,Brandon Ingram · NOP · Jump Shot · 1/29/2021 · Base Set · Series 2 · #18777,0x43e543a0c2a90720 (CeeKay1990),4,2022-04-15T20:01:10.000Z
3222733,Sold,Paul George · LAC · Dunk · 1/17/2021 · Base Set · Series 2 · #9387,0xe2287cecd935a0ff (Rencha88_LV),4,2022-04-15T20:16:02.000Z
21626077,Sold,Bol Bol · DEN · Steal · 10/29/2021 · Base Set · Series 3 · #12622,0x306faeb7b67c6c1b (Kacz),2,2022-04-15T21:53:16.000Z
8915901,Bought,Lauri Markkanen · CHI · Dunk · 3/16/2021 · Base Set · Series 2 · #3795,0x23d5fc8aa4cedbe7 (RedPandaCan),3,2022-04-16T00:01:53.000Z
13740537,Bought,Draymond Green · GSW · Assist · 2/26/2021 · Base Set · Series 2 · #38093,0x504696256a569c3c (YouStoleFizzyLiftingDrinks),2,2022-04-16T00:31:26.000Z
5588391,Bought,Jae Crowder · PHX · 3 Pointer · 1/23/2021 · Base Set · Series 2 · #33028,0x504696256a569c3c (YouStoleFizzyLiftingDrinks),2,2022-04-16T00:34:20.000Z
9273674,Listed,Christian Wood · HOU · Dunk · 3/21/2021 · Base Set · Series 2 · #20943,,3,2022-04-16T00:37:37.000Z
4172177,Listed,Eric Gordon · HOU · Layup · 1/10/2021 · Base Set · Series 2 · #22617,,3,2022-04-16T00:38:21.000Z
15946968,Listed,Kentavious Caldwell-Pope · LAL · Dunk · 5/6/2021 · Base Set · Series 2 · #37026,,3,2022-04-16T00:38:44.000Z
13999428,Listed,Dennis Schröder · LAL · Assist · 3/20/2021 · Base Set · Series 2 · #32984,,3,2022-04-16T00:38:59.000Z
5901845,Listed,Evan Fournier · ORL · Layup · 2/5/2021 · Base Set · Series 2 · #26482,,3,2022-04-16T00:39:50.000Z
16021108,Listed,Wendell Carter Jr. · ORL · Dunk · 4/4/2021 · Base Set · Series 2 · #32541,,3,2022-04-16T00:39:52.000Z
15906954,Listed,Mo Bamba · ORL · Dunk · 1/11/2021 · Base Set · Series 2 · #18137,,3,2022-04-16T00:40:26.000Z
11040860,Listed,Caris LeVert · IND · 3 Pointer · 3/24/2021 · Base Set · Series 2 · #27320,,3,2022-04-16T00:41:11.000Z
13881386,Listed,Domantas Sabonis · IND · 3 Pointer · 2/26/2021 · Base Set · Series 2 · #34942,,3,2022-04-16T00:41:11.000Z
12994183,Listed,Myles Turner · IND · Block · 1/22/2021 · Base Set · Series 2 · #39670,,3,2022-04-16T00:41:12.000Z
12755923,Bought,Tobias Harris · PHI · Jump Shot · 1/27/2021 · Base Set · Series 2 · #36410,0x5233cfed3a35d143 (Fatherysa41),2,2022-04-16T00:50:58.000Z
2753960,Listed,Clint Capela · ATL · Dunk · 2/6/2021 · Base Set · Series 2 · #4793,,3,2022-04-16T00:51:53.000Z
15691770,Bought,Nikola Vučević · CHI · Jump Shot · 3/27/2021 · Base Set · Series 2 · #31828,0x1b79da6391bd4611 (rowdy_buffalo3870),2,2022-04-16T00:58:07.000Z
5051698,Bought,Kristaps Porziņģis · DAL · Dunk · 1/18/2021 · Base Set · Series 2 · #27413,0x928e34b82b91816f (sorrynexTime),2,2022-04-16T01:27:15.000Z
5915338,Bought,Matisse Thybulle · PHI · Steal · 1/25/2021 · Base Set · Series 2 · #29975,0x967711a4a6699c34 (dgladstone24),2,2022-04-16T02:06:26.000Z
8176254,Listed,Kevin Huerter · ATL · Layup · 2/13/2021 · Base Set · Series 2 · #24401,,3,2022-04-16T02:19:02.000Z
13198070,Listed,Andre Iguodala · MIA · Dunk · 1/20/2021 · Base Set · Series 2 · #38530,,2,2022-04-16T02:30:30.000Z
12500091,Listed,Harrison Barnes · SAC · 3 Pointer · 2/26/2021 · Base Set · Series 2 · #35578,,2,2022-04-16T02:34:07.000Z
12500091,Delisted,Harrison Barnes · SAC · 3 Pointer · 2/26/2021 · Base Set · Series 2 · #35578,,,2022-04-16T02:35:39.000Z
5689732,Listed,Jarrett Allen · CLE · Block · 1/20/2021 · Base Set · Series 2 · #34369,,2,2022-04-16T02:36:54.000Z
9169486,Listed,Hamidou Diallo · DET · Dunk · 4/3/2021 · Base Set · Series 2 · #15380,,2,2022-04-16T02:40:50.000Z
10158206,Listed,Mason Plumlee · DET · Dunk · 3/26/2021 · Base Set · Series 2 · #10306,,2,2022-04-16T02:41:26.000Z
5689732,Sold,Jarrett Allen · CLE · Block · 1/20/2021 · Base Set · Series 2 · #34369,0xfa170f182775e621 (Maadness),2,2022-04-16T02:42:30.000Z
10158206,Sold,Mason Plumlee · DET · Dunk · 3/26/2021 · Base Set · Series 2 · #10306,0x088d417efb5f57ad (nippy_siberian5610),2,2022-04-16T02:49:04.000Z
9169486,Sold,Hamidou Diallo · DET · Dunk · 4/3/2021 · Base Set · Series 2 · #15380,0x088d417efb5f57ad (nippy_siberian5610),2,2022-04-16T02:49:31.000Z
9338080,Bought,Cameron Payne · PHX · Assist · 3/4/2021 · Base Set · Series 2 · #24724,0xc8eb7c1dda8ff129 (xBlazz),2,2022-04-16T03:06:05.000Z
13198070,Sold,Andre Iguodala · MIA · Dunk · 1/20/2021 · Base Set · Series 2 · #38530,0x28db16da5747467a (LBJ1),2,2022-04-16T03:20:46.000Z
11098938,Bought,Marcus Morris Sr. · LAC · 3 Pointer · 1/31/2021 · Base Set · Series 2 · #14398,0x967711a4a6699c34 (dgladstone24),3,2022-04-16T04:10:09.000Z
15501590,Listed,CJ McCollum · POR · Jump Shot · 6/1/2021 · 2021 NBA Playoffs · Series 2 · #7345,,14,2022-04-16T04:59:08.000Z
21915303,Listed,Reggie Jackson · LAC · Layup · 11/3/2021 · Base Set · Series 3 · #29348,,3,2022-04-16T05:14:17.000Z
15501590,Delisted,CJ McCollum · POR · Jump Shot · 6/1/2021 · 2021 NBA Playoffs · Series 2 · #7345,,,2022-04-16T05:48:47.000Z
21915303,Delisted,Reggie Jackson · LAC · Layup · 11/3/2021 · Base Set · Series 3 · #29348,,,2022-04-16T05:49:10.000Z
21915303,Listed,Reggie Jackson · LAC · Layup · 11/3/2021 · Base Set · Series 3 · #29348,,2,2022-04-16T05:50:08.000Z
15501590,Listed,CJ McCollum · POR · Jump Shot · 6/1/2021 · 2021 NBA Playoffs · Series 2 · #7345,,13,2022-04-16T05:50:19.000Z
21915303,Sold,Reggie Jackson · LAC · Layup · 11/3/2021 · Base Set · Series 3 · #29348,0x5089cadbca1ed9a8 (Der__Trainer),2,2022-04-16T05:51:13.000Z
35676812,Listed,Norman Powell · LAC · Layup · 2/10/2022 · Base Set · Series 3 · #22950,,2,2022-04-16T05:52:48.000Z
15501590,Sold,CJ McCollum · POR · Jump Shot · 6/1/2021 · 2021 NBA Playoffs · Series 2 · #7345,0x2e4f2e5844ae4fad (JimmyRock13),13,2022-04-16T05:53:46.000Z
13525830,Bought,Coby White · CHI · Jump Shot · 1/6/2021 · Base Set · Series 2 · #19386,0x98eac1060ccc3e34 (Greenbean4),2,2022-04-16T05:54:56.000Z
13911201,Delisted,T.J. McConnell · IND · Steal · 3/3/2021 · Base Set · Series 2 · #24757,,,2022-04-16T06:52:28.000Z
8786105,Bought,Mikal Bridges · PHX · Assist · 1/20/2021 · Base Set · Series 2 · #33877,0xba7be862b94c0876 (Empty_Wallet_Bailout832),2,2022-04-16T06:58:12.000Z
8633873,Bought,Jimmy Butler · MIA · Dunk · 3/11/2021 · Base Set · Series 2 · #34395,0x6da9a7abbe089ff9 (CHOCOLATE_CERES),2,2022-04-16T07:52:37.000Z
33279421,Bought,Grant Williams · BOS · Block · 2/11/2022 · Base Set · Series 3 · #59840,0x81a49dbc03cd0462 (Foury),1,2022-04-16T08:33:45.000Z
11983836,Bought,John Wall · HOU · Layup · 3/22/2021 · Base Set · Series 2 · #12888,0x91d6b748e5084775 (Frenkie1725),2,2022-04-16T08:36:57.000Z
2753960,Sold,Clint Capela · ATL · Dunk · 2/6/2021 · Base Set · Series 2 · #4793,0x3d5022d1c8b73243 (serpentine_water_vole4190),3,2022-04-16T09:28:45.000Z
13504866,Bought,Jayson Tatum · BOS · 3 Pointer · 4/30/2021 · Base Set · Series 2 · #38422,0x0eb0eb8be71a32b2 (JimmiesBoss),2,2022-04-16T20:39:21.000Z
13112930,Bought,Aaron Gordon · DEN · Dunk · 3/28/2021 · Base Set · Series 2 · #38417,0xd1b2d3a40085706e (TopShotboi),2,2022-04-16T20:59:55.000Z
700374,Bought,Boban Marjanović · DAL · Dunk · 8/2/2020 · Metallic Gold LE · Series 1 · #241,0xd4370c29be8cf3d6 (willing_sea_urchin9250),175,2022-04-16T21:23:52.000Z
9273674,Delisted,Christian Wood · HOU · Dunk · 3/21/2021 · Base Set · Series 2 · #20943,,,2022-04-16T21:42:45.000Z
4172177,Delisted,Eric Gordon · HOU · Layup · 1/10/2021 · Base Set · Series 2 · #22617,,,2022-04-16T21:42:50.000Z
13999428,Delisted,Dennis Schröder · LAL · Assist · 3/20/2021 · Base Set · Series 2 · #32984,,,2022-04-16T21:44:20.000Z
15946968,Delisted,Kentavious Caldwell-Pope · LAL · Dunk · 5/6/2021 · Base Set · Series 2 · #37026,,,2022-04-16T21:44:39.000Z
9273674,Listed,Christian Wood · HOU · Dunk · 3/21/2021 · Base Set · Series 2 · #20943,,2,2022-04-16T21:44:43.000Z
4172177,Listed,Eric Gordon · HOU · Layup · 1/10/2021 · Base Set · Series 2 · #22617,,2,2022-04-16T21:44:46.000Z
15946968,Listed,Kentavious Caldwell-Pope · LAL · Dunk · 5/6/2021 · Base Set · Series 2 · #37026,,2,2022-04-16T21:45:59.000Z
9273674,Sold,Christian Wood · HOU · Dunk · 3/21/2021 · Base Set · Series 2 · #20943,0x9b5c09949ff1b4b2 (MrHinkie),2,2022-04-16T21:46:02.000Z
13999428,Listed,Dennis Schröder · LAL · Assist · 3/20/2021 · Base Set · Series 2 · #32984,,2,2022-04-16T21:46:06.000Z
4172177,Sold,Eric Gordon · HOU · Layup · 1/10/2021 · Base Set · Series 2 · #22617,0x359321ceff155e20 (ulTrader),2,2022-04-16T21:46:44.000Z
15946968,Sold,Kentavious Caldwell-Pope · LAL · Dunk · 5/6/2021 · Base Set · Series 2 · #37026,0x9b5c09949ff1b4b2 (MrHinkie),2,2022-04-16T21:46:51.000Z
14387206,Listed,Julius Randle · NYK · Jump Shot · 3/13/2021 · Base Set · Series 2 · #36762,,2,2022-04-16T21:46:57.000Z
16021108,Delisted,Wendell Carter Jr. · ORL · Dunk · 4/4/2021 · Base Set · Series 2 · #32541,,,2022-04-16T21:47:12.000Z
5901845,Delisted,Evan Fournier · ORL · Layup · 2/5/2021 · Base Set · Series 2 · #26482,,,2022-04-16T21:47:16.000Z
13999428,Sold,Dennis Schröder · LAL · Assist · 3/20/2021 · Base Set · Series 2 · #32984,0xd6a251426c27ed61 (creepyjeremy),2,2022-04-16T21:47:39.000Z
15906954,Delisted,Mo Bamba · ORL · Dunk · 1/11/2021 · Base Set · Series 2 · #18137,,,2022-04-16T21:47:40.000Z
14387206,Sold,Julius Randle · NYK · Jump Shot · 3/13/2021 · Base Set · Series 2 · #36762,0x9b5c09949ff1b4b2 (MrHinkie),2,2022-04-16T21:48:24.000Z
16021108,Listed,Wendell Carter Jr. · ORL · Dunk · 4/4/2021 · Base Set · Series 2 · #32541,,2,2022-04-16T21:49:04.000Z
5901845,Listed,Evan Fournier · ORL · Layup · 2/5/2021 · Base Set · Series 2 · #26482,,2,2022-04-16T21:49:04.000Z
11040860,Delisted,Caris LeVert · IND · 3 Pointer · 3/24/2021 · Base Set · Series 2 · #27320,,,2022-04-16T21:49:11.000Z
12994183,Delisted,Myles Turner · IND · Block · 1/22/2021 · Base Set · Series 2 · #39670,,,2022-04-16T21:49:11.000Z
13881386,Delisted,Domantas Sabonis · IND · 3 Pointer · 2/26/2021 · Base Set · Series 2 · #34942,,,2022-04-16T21:49:18.000Z
11040860,Listed,Caris LeVert · IND · 3 Pointer · 3/24/2021 · Base Set · Series 2 · #27320,,2,2022-04-16T21:50:33.000Z
16021108,Sold,Wendell Carter Jr. · ORL · Dunk · 4/4/2021 · Base Set · Series 2 · #32541,0x9b5c09949ff1b4b2 (MrHinkie),2,2022-04-16T21:50:36.000Z
5901845,Sold,Evan Fournier · ORL · Layup · 2/5/2021 · Base Set · Series 2 · #26482,0x359321ceff155e20 (ulTrader),2,2022-04-16T21:50:37.000Z
12994183,Listed,Myles Turner · IND · Block · 1/22/2021 · Base Set · Series 2 · #39670,,2,2022-04-16T21:50:40.000Z
13881386,Listed,Domantas Sabonis · IND · 3 Pointer · 2/26/2021 · Base Set · Series 2 · #34942,,2,2022-04-16T21:50:44.000Z
22251760,Delisted,Anfernee Simons · POR · Handles · 11/1/2021 · Base Set · Series 3 · #18680,,,2022-04-16T21:51:13.000Z
11040860,Sold,Caris LeVert · IND · 3 Pointer · 3/24/2021 · Base Set · Series 2 · #27320,0x9b5c09949ff1b4b2 (MrHinkie),2,2022-04-16T21:51:16.000Z
12994183,Sold,Myles Turner · IND · Block · 1/22/2021 · Base Set · Series 2 · #39670,0x9b5c09949ff1b4b2 (MrHinkie),2,2022-04-16T21:51:22.000Z
11276907,Listed,Svi Mykhailiuk · OKC · Dunk · 4/21/2021 · Base Set · Series 2 · #16367,,2,2022-04-16T21:53:15.000Z
7786956,Listed,Dennis Smith Jr. · DET · Dunk · 2/26/2021 · Base Set · Series 2 · #14070,,2,2022-04-16T21:54:24.000Z
7812150,Delisted,Dennis Smith Jr. · DET · Dunk · 2/26/2021 · Base Set · Series 2 · #25889,,,2022-04-16T21:54:26.000Z
7812150,Listed,Dennis Smith Jr. · DET · Dunk · 2/26/2021 · Base Set · Series 2 · #25889,,2,2022-04-16T21:55:29.000Z
11276907,Sold,Svi Mykhailiuk · OKC · Dunk · 4/21/2021 · Base Set · Series 2 · #16367,0x359321ceff155e20 (ulTrader),2,2022-04-16T21:55:45.000Z
7812150,Sold,Dennis Smith Jr. · DET · Dunk · 2/26/2021 · Base Set · Series 2 · #25889,0xd6a251426c27ed61 (creepyjeremy),2,2022-04-16T21:56:11.000Z
30890250,Listed,Luguentz Dort · OKC · Dunk · 1/24/2022 · Base Set · Series 3 · #19,,60,2022-04-16T21:56:55.000Z
7786956,Sold,Dennis Smith Jr. · DET · Dunk · 2/26/2021 · Base Set · Series 2 · #14070,0x73a067dd611d4fb1 (faithful_whippet6551),2,2022-04-16T21:58:18.000Z
13881386,Sold,Domantas Sabonis · IND · 3 Pointer · 2/26/2021 · Base Set · Series 2 · #34942,0xf52f8096ba127d7e (brief_spinach2117),2,2022-04-16T23:14:01.000Z
12530816,Bought,Justin Holiday · IND · Steal · 1/24/2021 · Base Set · Series 2 · #36303,0x2c162dcebdfb69b7 (Makethink),2,2022-04-17T03:51:49.000Z
15535070,Bought,P.J. Tucker · MIL · Steal · 6/5/2021 · 2021 NBA Playoffs · Series 2 · #9325,0xcceefb580051549e (TheRealTopShot),15,2022-04-17T05:34:37.000Z
15563321,Bought,Cameron Payne · PHX · Steal · 5/27/2021 · 2021 NBA Playoffs · Series 2 · #10201,0x60c00abc31387534 (Beard_1989),9,2022-04-17T22:08:59.000Z
35748080,Bought,Carmelo Anthony · LAL · Handles · 3/7/2022 · Metallic Gold LE · Series 3 · #77,0xf0483833b294fc1a (JamItHome),77,2022-04-17T22:40:09.000Z
12692685,Listed,Jusuf Nurkić · POR · Block · 1/13/2021 · Base Set · Series 2 · #38172,,2,2022-04-18T02:13:33.000Z
12530816,Listed,Justin Holiday · IND · Steal · 1/24/2021 · Base Set · Series 2 · #36303,,2,2022-04-18T02:16:21.000Z
12692685,Sold,Jusuf Nurkić · POR · Block · 1/13/2021 · Base Set · Series 2 · #38172,0x1b7ea32f210b8f9e (Bobert),2,2022-04-18T02:18:22.000Z
12530816,Sold,Justin Holiday · IND · Steal · 1/24/2021 · Base Set · Series 2 · #36303,0x950377aeffa0b01f (misty_blueberries4044),2,2022-04-18T02:21:31.000Z
16406429,Bought,Danny Green · PHI · Steal · 6/2/2021 · 2021 NBA Playoffs · Series 2 · #2393,0x536c2ba2e3603335 (Caesar212),8,2022-04-18T06:20:28.000Z
5984156,Pack,Pascal Siakam · TOR · Layup · 1/18/2021 · Base Set · Series 2 · #28793,,,2022-04-18T20:51:08.000Z
12873915,Pack,RJ Barrett · NYK · Dunk · 3/11/2021 · Base Set · Series 2 · #39402,,,2022-04-18T20:51:08.000Z
16161105,Pack,Khem Birch · TOR · Dunk · 4/18/2021 · Base Set · Series 2 · #25538,,,2022-04-18T20:51:08.000Z
23135811,Pack,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #21226,,,2022-04-18T20:52:11.000Z
24988909,Pack,Gabe Vincent · MIA · Dunk · 11/18/2021 · Base Set · Series 3 · #4612,,,2022-04-18T20:52:11.000Z
21920695,Pack,Reggie Jackson · LAC · Layup · 11/3/2021 · Base Set · Series 3 · #31865,,,2022-04-18T20:52:11.000Z
6981295,Listed,Brandon Ingram · NOP · Jump Shot · 1/29/2021 · Base Set · Series 2 · #18777,,4,2022-04-18T20:54:09.000Z
11098938,Listed,Marcus Morris Sr. · LAC · 3 Pointer · 1/31/2021 · Base Set · Series 2 · #14398,,2,2022-04-18T20:54:49.000Z
